,0,1
-49_50_7_110,-0.17230082023439797,-128.90970062292067
-10_50_8_-50,-0.04012822405980568,-100.81775469570667
-30_40_-9_-60,-0.025132535837795015,-2.3301144637677464
-30_40_-8_-50,-0.03585437520599016,-0.47191929711667363
-30_50_-7_-40,-0.013097862993510765,-1.3619665991452687
-40_60_-6_-30,-0.01166896680141178,-4.824318814063114
-40_60_-5_-30,-0.015463940525537881,-1.605727528647607
-41_70_-4_-30,-2.6937714957909517e-10,-0.014298823397682243
-45_70_-3_-20,-1.2182524861288439e-09,0.0
-49_70_-2_-20,-6.753762566777938e-07,-9.481065122425076e-06
80_-20_1_0,-0.674248556432076,-0.014115129266813579
80_-20_2_0,-0.5961707515461522,-0.014369289137336191
70_-30_5_0,-2.040320690732524,-3.155888687501442
60_-40_6_0,-23.652860091813054,-19.64914378380841
50_-60_9_0,-197.8871996130639,-233.81724361260058
40_-50_-8_0,-625.8034661759888,-776.1724853344565
30_-40_-7_0,-837.8726809552446,-856.414950924461
30_-40_-6_0,-878.6646620667358,-940.7208496765413
20_-30_-5_0,-569.53279,-521.7031
30_90_-9_0,-900.7600839807933,-902.6147392649079
30_90_-8_0,-648.0337835496052,-643.9617251343379
30_100_-7_0,-965.8993573534552,-1046.7449042772578
20_110_-6_0,-409.51,-409.51
-10_60_-6_20,-0.0086274740936004,-4.882021585620912
-10_70_-4_20,-0.009101743604075797,-12.385558661500664
-20_70_-3_30,-0.009392852631241694,-122.12939307019761
-20_70_-2_30,-0.00970613818171212,-10.81503581608498
-30_70_1_30,-0.01089156236357263,-12.977290672974826
-40_70_2_30,-0.01114334273453738,-6.182315122565558
-40_70_3_20,-0.011475027501924213,-16.64592347028055
-45_60_5_20,-0.12677012797698595,-0.2742942122934823
-49_50_6_10,-0.11303344282651313,-0.17787314141757468
60_-40_-9_0,-153.53920681375226,-104.98215838716011
40_-10_-4_0,-303.6969241727671,-271.0081915166736
10_30_-5_0,-0.017036472588914893,-0.08864741644060664
-10_40_0_10,0.0,0.0
-10_40_1_10,0.0,0.0
-20_40_3_0,-0.43841418677238253,-0.6657322363728626
-20_30_4_0,0.0,0.0
-30_30_5_-10,0.0,0.0
-30_20_6_-10,-122.4247500000356,0.0
-20_70_-3_40,-0.009521150604379419,-8.773730124807107
-40_70_2_40,-0.011269125493400645,-4.573565179574351
-45_70_4_40,-0.273158232284389,-1.0144426202143841
80_20_7_0,-0.01426768540943648,-1.3739590826368424
-10_80_-3_40,-0.009822807639811368,-48.82617562396218
-20_80_-2_40,-0.009571139582111084,-21.688245658875005
-20_80_-1_40,-0.009867353744075187,-140.76872275
-30_80_1_40,-0.01066476691181285,-118.05
-30_80_2_40,-0.011849091490903955,-17.195
-40_70_4_30,-0.011904605972609722,-8.928103999142705
-41_70_5_30,-0.38251446390482746,-0.7060457035803039
-45_60_6_20,-0.1854564135847068,-0.7745403746199766
-49_50_7_20,-0.08405600956867357,-4.359328425220468
90_10_8_0,-0.013838919139981783,-5.945841937050863
-30_30_-9_80,-0.031240033253202477,-0.040097217141178074
-30_40_-8_90,-0.08290910321315559,-3.554871729614934
-40_50_-7_100,-0.14555208724819882,-7.817630366175312
-40_50_-6_110,0.0,0.0
-41_60_-5_110,-1.3753280420421043,-3.0614626431733756
-45_60_-4_110,0.0,0.0
-49_70_-3_120,-2.356461164576094,-100.10089935896153
90_120_-2_0,-0.07754879885953413,-100.01519195923326
90_120_-1_0,-0.03486713022575441,-100.78105767307402
80_120_0_0,-0.04123383222521554,-100.86305607750847
80_120_1_0,-0.041896800678772425,-100.10778214334968
80_120_2_0,-0.04448303777321114,-100.0384319019427
70_110_3_0,-0.03374713244244545,-100.68142150728904
70_110_4_0,-0.033524505038821734,-102.71193096028303
60_110_5_0,-0.03604405461712923,-109.29570498601909
60_100_6_0,-0.03877828034144375,-116.51555520961999
60_90_7_0,-0.04030168347544778,-107.9835156214672
50_80_8_0,-0.04945188724102375,-170.96650124779975
50_80_9_0,-0.051021149840511995,-102.24410663392361
40_70_10_0,-0.058213728244044034,-118.56148794108566
40_60_10_0,-0.061546529931205546,-110.88394020682182
-10_50_2_130,-4.676888578752955,-110.7779309635825
-10_40_3_120,-4.3987460224620685e-05,-0.2518800069037986
-10_40_4_120,0.0,0.0
-20_30_5_110,-9.5,-0.30537492826811585
-20_30_6_110,-8.55,-2.83833355047346
-30_20_7_100,-190.0,-81.0
-30_10_8_90,-100.0,-100.0
-10_70_-5_160,-0.03443351293897539,-5.041816897861927
-10_70_-4_160,-0.029880576305779033,-42.44362217127923
-10_70_-3_160,-0.04703029164974828,-102.99226148143944
-20_80_-2_170,-0.029124995884782963,-73.58122587877817
-20_80_-1_170,-0.029488965997252568,-35.13194568899976
-30_80_0_170,-0.025469862218730682,-150.677027712625
-30_80_1_170,-0.024150178518295186,-181.2935441928609
-30_70_2_160,-0.04588910993898336,-100.0
-40_70_3_160,-0.02498322085557282,-4.7632002978050325
-40_70_4_160,-0.024986966834053437,-100.0
-41_60_5_150,-0.7825763391751801,-101.88419374045797
-45_60_6_150,-0.5294129136186708,-100.0
-49_50_7_140,-0.14342063888378567,-101.45098727641239
90_130_8_0,-0.02731508961035154,-100.38574382942033
80_120_9_0,-0.02922961131024681,-100.05720707991422
80_110_10_0,-0.0295998217654601,-100.15236258836691
-10_80_4_-30,0.0,0.0
-10_70_5_-30,-0.015656317428374835,-12.797259384530625
-10_70_6_-40,-0.02248559039252604,-122.84143454386901
-30_40_9_-60,-1.1960624324508832e-09,0.0
-30_30_10_-70,-9.5,-0.03878169726722007
-30_20_10_-80,-287.83050000000003,-305.659
-40_10_10_-90,-190.0,-190.0
30_70_-9_0,-294.1419370249655,-326.3481328707353
30_80_-8_0,-423.8965010497849,-527.9256064891634
20_80_-7_0,-223.3424253467956,-315.2133033198848
20_90_-6_0,-891.9622040238862,-991.7597058487197
10_90_-5_0,-268.62063455547514,-413.0317013118151
10_100_-4_0,-521.7031,-541.2960842164182
-40_40_-9_80,-0.14201980157030908,-11.89220813334588
-40_40_-8_90,-0.08565160429067109,-3.530861606619202
-41_50_-7_100,-1.6420558693577101e-10,0.0
-45_60_-6_110,-6.545054346269417,-100.06958345726156
-49_60_-5_110,-0.39020173806426717,-100.01757964630724
90_110_-4_0,-0.09548174356808538,-101.42023229303635
80_120_-3_0,-0.24694406557268073,-100.68039539996828
80_120_-2_0,-0.1131988047641385,-100.0
70_120_-1_0,-0.14855247576903338,-104.46286016055778
70_120_0_0,-0.13153841280640272,-100.24796569708234
70_120_1_0,-0.06973537812928585,-101.21366021159201
60_120_2_0,-0.10615035675799057,-103.41751229228551
60_110_3_0,-0.04014529978963047,-102.26122224916823
50_110_4_0,-0.07332581766271147,-101.59386470460103
50_110_5_0,-0.15067077037723808,-104.44452417885941
50_100_6_0,-0.04235569551647455,-119.06371098165897
40_90_7_0,-0.04466284428122881,-175.12947046976788
40_80_8_0,-0.05090233966355058,-103.44520469345218
30_80_9_0,-0.04487184443476481,-21.681217895672987
30_70_10_0,-0.051745025048186254,-167.69893961906303
30_60_10_0,-0.062189591104699876,-123.3086712810681
20_50_10_0,-0.05783882683633573,-101.27774764041114
20_40_10_0,-0.07009342889209506,-100.0
-10_60_-5_10,-0.00876085598251823,-3.602866218474228
-10_60_-4_10,-0.009216600854874406,-2.6437962872917495
-10_70_-3_20,-0.008822215130295036,-3.3910573130625004
-20_70_-2_20,-0.009750887911129012,-147.3252081157563
-20_70_-1_20,-0.010141615769172815,-137.306482031866
-30_70_0_20,-0.010947901429524802,-122.92249280882065
-30_70_1_20,-0.011227245254107664,-142.88479301495948
-30_70_2_20,-0.011030414187361073,-12.568792303649944
-40_60_3_10,-0.01252844439116705,-4.650817532973041
-40_60_4_10,-0.01237108978857737,-1.8797268436866141
-41_60_5_0,-0.11972260680372107,-0.13259799528407687
-45_50_6_0,-0.14511830229096354,-0.1589043377713959
-49_40_7_-10,-0.07947074482161796,0.0
90_-20_8_0,-0.014785812936132892,-1.2267627116774933
90_-30_9_0,-6.8485645305256835,-0.014168423006335348
-10_50_2_110,-0.8494635696758158,-104.75760416235214
-20_50_3_110,-1.2342497832401724,-5.8312799767259245
-20_40_5_100,-1.344804233289107,-6.047431761910673
-40_30_-9_100,-12.397408916638547,-12.879313321056294
-40_40_-8_110,-0.7470350266943656,-8.23419591353854
-40_50_-7_110,-0.29586975443345115,-100.0
-43_50_-6_120,0.0,0.0
-47_60_-5_120,-0.737086889301717,-170.79788163502474
90_130_-4_0,-12.995331760010217,-195.3514667072685
80_130_-3_0,-6.836482612469365,-190.21968325548744
80_130_-2_0,-0.8880189863734056,-191.0259297001202
80_130_-1_0,-0.3731868996394829,-101.62857256163072
70_130_0_0,-1.774250824788633,-199.16548289827136
70_130_1_0,-1.8087247914514095,-100.0
60_130_2_0,-9.653662046029059,-276.2179609027919
60_130_3_0,-0.9689678751879028,-222.86512466398864
60_120_4_0,-0.15394646497654516,-119.41634245922862
50_120_5_0,-2.7309051885027626,-101.91839913222533
50_110_6_0,-0.15303131604455913,-107.21156316159909
40_110_7_0,-7.189469334051717,-144.6264096411885
40_100_8_0,-0.04438069625345442,-264.54447516711303
40_90_9_0,-0.0472506529046132,-62.53428812757272
30_80_10_0,-0.04335760524541907,-48.59636847398503
20_60_10_0,-0.046734254863452174,-16.651010215846664
-10_80_-4_0,-0.010202641162407454,-158.280195775
-10_80_-3_0,-0.009761311133431356,-9.5
-20_80_-2_10,-0.010204109181353303,-35.8696225775
-20_80_-1_10,-0.010726181482281993,-9.0839475
-20_80_0_10,-0.009285377921125128,-144.39057577932624
-30_80_1_10,-0.011640455501702035,-11.21475
-30_80_2_0,-0.011983920811354359,-10.4025
-40_80_3_0,-0.01355065749657054,-100.0
-40_70_4_0,-0.012579336738410173,-15.231060940805438
-40_70_5_-10,0.0,0.0
-43_60_6_-10,-5.211692278819218,-0.014031015256374358
-47_60_7_-20,-2.1154405157643428,0.0
40_-30_-1_0,-261.14050756088153,-290.2843046646684
20_-20_-8_0,-409.51,-409.51
-10_70_-2_70,-0.015246032603742226,-1.6229251374999998
-20_70_1_70,-0.016703526828905812,-118.66587087051889
-30_70_3_70,-0.02025351128595944,-100.0
-30_60_5_60,-0.023070335938523163,-5.872892651672027
-40_50_6_50,-0.018264309706480936,-3.7861323959501205
-41_40_8_40,-0.29231552222876034,-0.2607743252955469
-45_30_9_30,-100.00000000116643,-1.084131886132767
-49_20_10_20,-100.00000000018044,-1.2097736619096378e-08
-10_30_3_50,0.0,0.0
-10_30_4_40,0.0,0.0
-10_20_5_40,-100.0,0.0
-20_20_6_30,-100.0,-0.0904626422755169
-10_70_-3_40,-0.00975669037835068,-111.6427008103737
-20_70_0_40,-0.010901326047588093,-14.075635590682849
-30_70_2_40,-0.011831929256001185,-3.854301860352502
-30_70_3_30,-0.01176594279273295,-18.603259223254724
-40_60_5_20,-0.012701580370138615,-4.097108386016805
-41_50_7_10,-0.016695155495083186,-0.02092017683426673
-45_40_8_0,-0.12131915827450657,-0.5007833843414529
-49_30_9_-10,-0.56980723627164,-1.9814453666214267
90_-20_10_0,-0.015092250040344042,-100.01461596617462
-30_40_-9_80,-0.07249964455901066,-3.683570514320306
-30_50_-8_80,-0.03032371720210255,-4.6953568331012985
-30_60_-7_90,-0.030468341869226503,-7.931743893529108
-40_60_-6_100,-0.04492974997926782,-6.0483831935671954
-40_70_-5_100,-0.030720874622704473,-17.614402923238476
-41_70_-4_110,-0.32450508068794004,-100.69231349280822
-45_80_-3_110,-0.5292970490885036,-100.3017662880356
-49_80_-2_110,-0.91981565973964,-126.15296178300305
90_110_0_0,-0.02647428312118938,-100.00246770289962
-10_60_0_0,-0.008415059650960961,-101.76091962780654
-10_60_1_0,-0.008728836801069593,-6.720167070422151
-20_60_2_0,-0.009193055250957994,-100.51624761593051
-20_50_4_-10,-0.009801512488341872,-2.5102791647127978
-30_40_6_-20,-0.010313239344888023,-1.8279749894869934
-40_30_7_-30,-8.55,-0.010593091383281381
-40_20_9_-50,-100.0,-0.01417628867701337
10_100_-9_0,-1011.2239979191039,-1077.8119505996299
-10_70_-3_70,-0.011868971416690023,-2.5971506693337503
-10_80_-2_70,-0.013310219471484813,-7.570118094448668
-20_80_0_70,-0.014895335925547442,-49.94392311974135
-20_80_1_70,-0.017097278267717016,-6.799725871444693
-30_70_2_70,-0.01473420308369021,-9.418060440537374
-40_60_5_60,-0.020329206343560023,-5.4336711225088035
-40_60_6_50,-0.018223177699221736,-6.716378319816707
-41_50_7_40,-1.1037072489759299,-1.3039868729193596
-49_30_9_30,-1.2389421713229216,-8.918499643261317
90_20_10_0,-0.01393290093304524,-100.0
80_10_10_0,-1.252682012314457,-0.0144328748252355
130_10_-8_0,-0.8080581893112401,-0.8628031698689855
120_30_-6_0,-0.6727793547338304,-1.3454219634044298
110_40_-3_0,-0.18130567205280454,-1.7184879691326622
100_40_-1_0,-0.013714263219980774,-1.3153366776602957
90_40_1_0,-0.014736596431625415,-2.0043144715599683
90_40_2_0,-0.014344657544815375,-1.1873714342942556
80_30_4_0,-0.9313377564978617,-0.015182026912030097
70_20_6_0,-1.454721731632811,-1.27597336871364
70_10_7_0,-3.2329438986653374,-0.2623602441884914
-10_50_0_130,-2.6677391044930636,-100.86896407049883
-10_50_1_130,-3.678560157860502,-100.56050675229999
-20_40_4_120,-4.493638531609854,-5.447278392523585
-30_30_6_110,-9.5,-5.573014852715385
-40_30_-9_110,-0.36460199139606364,-0.004418280683681031
-40_40_-8_120,-1.8029112550562945,-9.747009053910586
-41_50_-7_130,-0.011920736665477744,0.0
-45_50_-6_130,-0.0001309540932239345,0.0
-49_60_-5_140,-19.146644776530245,-103.5142468250412
90_140_-4_0,-19.017172131023525,-206.98845566434906
80_140_-3_0,-16.934512378587534,-282.82503629490276
80_150_-2_0,-4.704192853920567,-347.9860581626008
70_150_-1_0,-137.9997528281722,-471.40211333813954
70_150_0_0,-33.93303216914821,-386.56352343511185
70_150_1_0,-9.847054117176624,-249.4334998824625
60_140_2_0,-27.370282981055354,-444.1594021430718
60_140_3_0,-1.8598429399025742,-324.4373680858383
50_140_4_0,-173.34361528454346,-498.5596828649852
50_130_5_0,-13.993842988037017,-449.89048468965836
50_130_6_0,-13.046209331411802,-349.5690817197587
40_120_7_0,-17.986477226935158,-447.8291331495077
40_110_8_0,-0.04161192030825417,-277.97164200070216
30_100_9_0,-0.06631159155529638,-278.16538306246264
30_90_10_0,-0.042249726227795124,-60.69455851600768
20_70_10_0,-0.037788560718083286,-22.14910545802363
10_50_10_0,-0.028859919975148824,-100.0
-10_70_-6_60,-0.009339312736433163,-100.1689886125
-10_80_-5_70,-0.009856545008742449,-19.722
-10_80_-4_70,-0.009793053502946078,-25.811478862499996
-20_90_-2_80,-0.010904937199463435,-27.378525000000003
-30_90_-1_80,-0.011956400570785912,-134.29500000000002
-30_90_0_80,-0.011604397985698256,-100.0
-30_90_1_80,-0.0118954932233563,-134.29500000000002
-40_80_3_70,-0.01188164026065305,-9.5
-41_80_4_70,-0.6370734106096947,-4.399937970356346
-45_70_5_60,-0.18441727406321398,-3.907068724156706
-49_70_6_60,-0.30601708995097204,-7.367624971365429
90_50_7_0,-0.014707961495659547,-8.847099167107979
90_40_8_0,-0.013497028140240182,-4.143199908857682
80_30_9_0,-7.604984624974414,-0.015084383932915009
80_30_-9_0,-0.015480310584166348,-3.030836475163309
70_50_-7_0,-0.01697438068851183,-100.0
60_60_-5_0,-0.018767967421178425,-111.54573975216127
60_60_-4_0,-0.018997405292568444,-8.518512872193977
50_70_-2_0,-0.019294031363677522,-18.12595878761285
40_70_0_0,-0.020967008888443685,-47.4721823766228
40_70_1_0,-0.02195678769341795,-34.74716318850619
30_60_3_0,-0.021784679147546858,-11.531078510376837
20_50_5_0,-0.023224595205821943,-7.387189634951824
20_50_6_0,-0.023709253670301255,-7.717068752429473
10_30_8_0,-9.5,-0.02549335369392084
-10_50_-6_90,-0.019746377092046727,-1.7103936552233165
-20_60_-5_100,-0.016818633924195258,-1.5197957426479753
-20_60_-4_100,-0.017065776484791916,-4.883533758261631
-20_60_-3_110,-0.022889034528226056,-121.89963742416789
-30_70_-1_110,-0.01788861445206657,-22.500325048708447
-40_70_0_110,-0.017903431086429833,-123.76826758455685
-40_60_2_110,-0.029124270021770274,-5.305191818019956
-43_60_3_100,-0.06954681422095228,-12.807783812772309
-47_60_4_100,-0.018334952052723685,-129.95142489527598
90_90_5_0,-0.01904361017413846,-100.0655757357863
80_90_6_0,-0.021569787124360928,-100.08599067987967
80_80_7_0,-0.020818561040315712,-100.15511091732428
80_70_8_0,-0.019841487058864737,-100.54829810053715
-10_40_9_-40,-5.276913761094921,-0.009209774369950009
-20_20_10_-60,-109.5,-59.0594219004187
60_40_-8_0,-0.030580972047257765,-3.8296090378489485
0_40_7_0,-0.13327612960582683,-100.05382672952565
-10_30_8_-30,-9.5,-0.009347703009442519
-10_20_9_-40,-100.0,0.0
-10_10_10_-50,-100.0,0.0
60_0_3_0,-0.931640950097947,-0.7996746143739111
-10_20_5_20,-100.0,0.0
-10_60_5_20,-0.00907747477468247,-100.49732861928365
-10_60_6_20,-0.009943780224675156,-1.6926757172288807
-10_50_7_10,-0.010218801710873688,-0.493849278934505
-20_40_8_0,-0.010153613581985634,-1.1175579891100935
-20_30_9_-10,-126.60000000000001,-0.01052920022905647
-30_30_-9_-10,-0.027158649002508282,-0.03523435923268471
-30_40_-8_0,-0.010700193457381208,-0.6734722860845156
-40_50_-7_10,-0.011300256462015249,-1.5379450666091234
-40_50_-6_10,-0.019991605935538812,0.0
-41_60_-5_20,-0.06922390113195037,-0.1103618171134311
-45_60_-4_20,0.0,0.0
-49_70_-3_30,-0.24086947474381448,-1.1178991401916545
60_10_5_0,-1.4078056683444884,-100.03091065499858
-10_70_-5_-30,-0.04665540668736293,-100.0
-10_70_-4_-20,-0.019816864675925784,-127.17228154067774
-10_80_-3_-20,-0.03220213199772238,-144.47467275
-20_80_-2_-20,-0.02862776150307253,-18.0975
-20_80_-1_-20,-0.03303761847613036,-127.45975
-30_80_0_-20,-0.03418534156481719,-100.0
-30_80_1_-20,-0.028761452473724157,-16.378
-30_80_2_-20,-0.028371347001301474,-131.12295
-40_70_3_-20,-0.018522159939613307,-14.128760273014512
-40_70_4_-30,-0.022101013602707883,-4.222473317201591
-41_60_5_-30,-0.0059603592032919425,-0.007385869366763326
-45_60_6_-40,-0.02347160976128635,-0.030587296448526653
-49_50_7_-50,-0.09253463288376881,-0.07100804721602136
90_-50_8_0,-1.7346911405778673,-0.02752045502687541
80_-60_9_0,-37.883234231315974,-103.94748726703313
40_-20_-8_0,-299.7678392061723,-513.2378788505916
30_0_-6_0,-796.1773289134545,-811.2945730190481
30_0_-5_0,-610.0628932281818,-592.61455407017
-10_50_-7_-10,-0.00852384345865277,-100.01923255038761
-20_50_-6_-10,0.0,0.0
-20_60_-5_0,-0.009134455199337152,-1.2888055791015027
-30_70_-2_10,-0.010435978933910475,-12.517926116701727
-40_70_-1_10,-0.01230289855549083,-9.483372098629435
-40_70_0_10,-0.011475428176913492,-109.53129109516514
-41_70_1_10,-0.0013109553756846162,-0.18029299350305467
-10_70_-1_10,-0.008664115826412048,-8.761751305474673
-10_70_0_10,-0.00886141640006079,-3.2391228498276115
-10_70_1_10,-0.009161913264073224,-7.207753812888403
-20_60_2_10,-0.0092921714052168,-8.793103900746884
-20_60_3_10,-0.009849750655716766,-5.202516169688101
-30_60_4_0,-0.010436549961748394,-2.9248918049233046
-30_50_5_0,-0.010390340722846059,-2.047524091167881
-30_50_6_-10,-0.010650887453012136,-2.053702164321439
-40_40_7_-20,-0.01083337151348624,-2.6542876641478657
-40_30_8_-20,-109.5,-0.011100177021423008
-41_20_9_-30,-100.0,0.0
-45_10_10_-40,-100.0,0.0
90_70_-8_0,-0.024448380339683485,-145.29162039734166
40_100_-9_0,-581.278881452909,-544.8548296503744
30_110_-8_0,-1164.9396111265366,-1046.7405583537743
30_110_-7_0,-1023.9042956647007,-1136.4409662948863
30_120_-6_0,-971.6689167698789,-1102.1681913621997
-41_70_4_30,-0.24363856654709976,-0.4932515977746649
-49_60_6_20,-0.08623748211751729,-1.3806959156789542
-10_50_-1_150,0.0,0.0
-10_50_0_150,-2.044083702600393e-05,-1.1637004532430333
-10_50_1_150,-0.6617495194886348,-110.68907609112986
-20_50_2_150,-0.6205420337435017,-111.00650091927172
-20_50_3_140,-6.662543384478672,-7.220295345492054
-30_40_4_140,0.0,0.0
-30_40_5_140,-3.3202904782702563,-4.131685321721714
-30_30_6_130,-9.5,-8.506056409554613
-40_20_7_120,-100.0,0.0
-40_20_8_110,-181.0,-100.0
40_90_-9_0,-606.4702929855704,-647.0946490617547
30_100_-8_0,-1054.2061763309964,-1178.5651279352924
30_120_-9_0,-1197.6287466665553,-1325.1036923005631
40_60_-1_0,-0.023110660786051763,-107.18296542767828
20_50_4_0,-0.023062421742042632,-5.19481752279986
-10_40_-7_-10,0.0,0.0
-20_50_-5_0,0.0,0.0
-30_60_-3_0,0.0,0.0
-30_60_-2_10,0.0,0.0
-40_60_-1_10,0.0,0.0
-40_60_0_10,0.0,0.0
-41_60_1_10,0.0,0.0
-45_60_2_0,0.0,0.0
-10_60_-3_40,0.0,0.0
-10_60_-2_40,0.0,0.0
-10_60_-1_40,-0.6799962238877783,-6.8841913248448865
-20_60_0_40,0.0,0.0
-20_60_1_40,-0.5321957496596649,-118.26159803902394
-30_60_2_40,0.0,0.0
-30_50_4_30,-0.6575165583115805,-1.4736544505626905
-40_50_5_30,-0.06360137057070978,-0.8767420338808961
-40_40_6_20,-1.463163238395814,-0.6184867519804399
-41_40_7_20,-0.0006797165850050163,-0.011926427465950852
-45_30_8_10,-0.3035833506923365,-3.415055221187101e-06
-49_20_9_0,-5.7507539455060277e-05,-0.00046150489934381237
-10_40_-8_50,-0.016499217573034516,-0.7427361532211277
-10_50_-7_60,-0.009893458430797222,-100.14223203403171
-10_50_-6_70,-0.012270146922329268,-0.7309124667655436
-20_60_-5_70,-0.010821544465075552,-105.56750546759837
-30_70_-3_80,-0.015916317265273847,-19.795467524020957
-30_70_-2_80,-0.011877765512020869,-19.563678140134947
-30_70_-1_80,-0.011817601667895297,-9.305715927751017
-40_70_0_80,-0.012900316261291067,-6.534722556637141
-40_70_1_80,-0.012378919514532568,-7.425564196783892
-41_70_2_80,-0.8198375640478922,-3.3772200268996317
-49_60_4_70,-0.5435874874162757,-4.183532911779603
90_70_5_0,-0.016176706918541162,-15.671190539706817
80_60_6_0,-0.016862983955420137,-14.50599512267489
-10_50_-1_-10,0.0,0.0
-20_50_2_-10,-0.008914025351829797,-1.487087393681071
-30_40_4_-20,0.0,0.0
-40_30_7_-40,-109.5,-72.9820178605233
10_100_-5_0,-560.6257145455,-634.3360388921877
-10_60_-5_70,-0.010273070185150352,-103.5686157815891
-10_70_-4_80,-0.011072747291082322,-20.5428510352062
-10_70_-3_80,-0.01767851706847714,-2.7047215770375006
-20_70_-2_80,-0.01129444867876903,-141.86975633687445
-20_70_-1_80,-0.011529553239846675,-13.395174125277363
-30_70_0_80,-0.011613331832858273,-25.767334908326024
-30_70_1_80,-0.011986352175647245,-138.46354092210055
-30_70_2_80,-0.01886027518657387,-126.05309045206728
-40_70_3_80,-0.013007016078997758,-2.3747761926961894
-40_60_4_70,-0.014023457101743714,-1.7871439918605527
-41_60_5_70,-0.13578480778473973,-0.7805758130317174
-45_50_6_60,-0.09893755125620966,-0.8454666838425946
-49_50_7_50,-0.03107626096140855,-1.5819547922201298
90_50_8_0,-0.013378759298977621,-9.109474663524754
80_40_9_0,-13.862597942337809,-0.015155456289856196
70_30_-8_0,-0.01743488385135637,-100.73877706828878
10_30_7_0,-7.695,-0.024738201243288477
-10_70_-6_90,-0.013227378321404932,-100.0
-10_80_-4_90,-0.011773031884249862,-136.740775
-40_80_3_90,-0.014211809090624819,-18.140249999999998
-45_70_5_90,-0.3323463921761587,-8.964597891321217
70_40_-7_0,-0.016910183382293335,-100.01592522772236
60_50_-5_0,-0.019445153140056952,-5.363103797178526
50_60_-2_0,-0.020730941026261926,-18.62979855159832
40_60_0_0,-0.02311130279145544,-32.778877009421244
-10_40_-8_10,-0.010627366081078726,-0.3888181243857514
-10_40_-7_20,0.0,0.0
-10_50_-6_20,-0.009729538502213848,-102.45936560036695
-20_50_-5_30,0.0,0.0
-20_60_-4_30,-0.00937132829101771,-111.0450673202874
-30_60_-3_40,0.0,0.0
-30_60_-2_40,0.0,0.0
-30_60_-1_40,0.0,0.0
-40_60_0_40,0.0,0.0
-40_60_1_40,0.0,0.0
-41_60_2_40,0.0,0.0
-45_60_3_30,0.0,0.0
-49_50_4_30,0.0,0.0
90_20_5_0,-0.013135104918260247,-2.536888451595527
80_20_6_0,-0.013490943785899998,-1.4079456975754394
70_0_8_0,-0.6623919638400368,-0.0160198314676272
70_-10_9_0,-2.9310777024815877,-2.046503665371957
-10_40_2_20,0.0,0.0
-20_40_3_20,-0.956030101344694,-1.1655254122091478
-30_30_5_10,-1.7910074653872513e-08,0.0
-41_40_-7_20,0.0,0.0
-49_50_-5_30,0.0,0.0
0_100_-9_0,-872.7850493397448,-884.7970576891742
0_100_-8_0,-559.4354109999999,-569.53279
30_110_-9_0,-1304.0400347468542,-1451.7689536390408
30_120_-8_0,-1163.9495782566692,-1159.4967761121106
-10_50_-8_-30,-0.0102656064102878,-100.0
-10_60_-7_-20,-0.009915573271164244,-100.0
-10_60_-6_-20,-0.012491941390379664,-4.6748093727031295
-20_70_-5_-10,-0.010313737338287133,-10.81666838020351
-20_70_-4_-10,-0.011029529044020424,-6.155269082580056
-30_80_-3_-10,-0.012386958891457625,-18.0975
-30_80_-2_0,-0.011663828936332252,-40.222331019305024
-30_80_-1_0,-0.01223815255508207,-11.21475
-40_80_0_0,-0.012872391818852667,-30.51475905
-40_80_1_0,-0.013312925087486716,-147.314470225
-41_80_2_-10,-0.11288433430709723,-0.17697240589330665
-45_70_3_-10,-0.007956265922324304,-1.0141283316095797
-49_70_4_-10,-0.2571620007444134,-0.5119518423612479
-10_60_2_110,-1.0394001472339094,-106.83032111883894
-10_50_3_110,-1.3963734520373843,-103.10385436647404
-10_50_4_100,-0.11468223338946291,-2.539463888246217
-20_40_6_90,-0.9739384360667362,-2.7110709702096996
-30_30_7_90,-14.285283609892748,-3.0508333157166816
-30_20_8_80,-190.5,-90.55806735692906
-30_10_9_70,-100.0,0.0
130_20_-8_0,-0.514903354539737,-0.7739158418125818
90_70_-7_0,-100.80836658709535,-0.11099657735288865
80_80_-5_0,-0.022875254718045235,-100.74506668750868
70_90_-2_0,-0.028552149215009464,-101.64237234252127
60_90_0_0,-0.03170247938151339,-101.9684429134716
50_80_3_0,-0.04088365674079229,-109.93015712183391
40_70_5_0,-0.04938590907665317,-24.423008205850998
20_80_-8_0,-463.6816209478616,-643.7100956759887
20_90_-7_0,-726.4006894665813,-828.7668677872102
40_70_-9_0,-225.48102967080223,-226.68656932514398
30_90_-7_0,-696.0691122992961,-783.2983378630408
30_90_-6_0,-483.2305865160638,-539.4056331949819
20_100_-5_0,-831.7123811553233,-827.714088043282
20_100_-4_0,-900.1694412182294,-908.8863149905922
-10_60_-7_-30,-0.016885377281608053,-100.0
-10_60_-6_-30,-0.02534627445418436,-100.37385780674069
-10_70_-5_-20,-0.015907441642265045,-100.0
-20_70_-4_-20,-0.019863709757253288,-1.9073670101250002
-20_70_-3_-20,-0.02676913603487975,-123.04418628183663
-30_80_-2_-10,-0.013694286713735116,-9.5
-30_80_-1_-10,-0.0149930701460007,-17.195
-30_80_0_-10,-0.01632422357251256,-100.0
-40_80_1_-10,-0.017336934593333395,-17.195
-40_70_2_-20,-0.02796616811937107,-7.814683082808881
